person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag
9,Sedale,Threatt,Sedale Threatt,"Threatt, Sedale",S. Threatt,sedale-threatt,1961-09-10,West Virginia Tech,USA,West Virginia Tech/USA,6-2,185.0,14.0,2,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,sedale_threatt,1970-01-01 00:00:00.000001983,1970-01-01 00:00:00.000001996,N,Y,Y,1983,6,139,N
89,Nick,Van Exel,Nick Van Exel,"Van Exel, Nick",N. Van Exel,nick-van-exel,1971-11-27,Cincinnati,USA,Cincinnati/USA,6-1,190.0,13.0,31,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,nick_van exel,1970-01-01 00:00:00.000001993,1970-01-01 00:00:00.000002005,N,Y,Y,1993,2,37,N
1629020,Jarred,Vanderbilt,Jarred Vanderbilt,"Vanderbilt, Jarred",J. Vanderbilt,jarred-vanderbilt,1999-04-03,Kentucky,USA,Kentucky/USA,6-8,214.0,5.0,2,Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,jarred_vanderbilt,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002023,Y,Y,Y,2018,2,41,N
2756,Sasha,Vujacic,Sasha Vujacic,"Vujacic, Sasha",S. Vujacic,sasha-vujacic,1984-03-08,Udine,Slovenia,Udine/Slovenia,6-7,195.0,11.0,18,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,sasha_vujacic,1970-01-01 00:00:00.000002004,1970-01-01 00:00:00.000002016,N,Y,Y,2004,1,27,N
78429,Milt,Wagner,Milt Wagner,"Wagner, Milt",M. Wagner,milt-wagner,1963-02-20,Louisville,USA,Louisville/USA,6-5,185.0,2.0,25,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_milt_wagner,1970-01-01 00:00:00.000001987,1970-01-01 00:00:00.000001990,N,Y,Y,1986,2,35,N
1629022,Lonnie,Walker IV,Lonnie Walker IV,"Walker IV, Lonnie",L. Walker IV,lonnie-walker-iv,1998-12-14,Miami,USA,Miami/USA,6-4,204.0,5.0,4,Guard-Forward,Active,N,1610612747,Lakers,LAL,lakers,Los Angeles,lonnie_walker,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002023,Y,Y,Y,2018,1,18,N
2575,Luke,Walton,Luke Walton,"Walton, Luke",L. Walton,luke-walton,1980-03-28,Arizona,USA,Arizona/USA,6-8,235.0,11.0,4,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,luke_walton,1970-01-01 00:00:00.000002003,1970-01-01 00:00:00.000002012,N,Y,Y,2003,2,32,N
78467,Kermit,Washington,Kermit Washington,"Washington, Kermit",K. Washington,kermit-washington,1951-09-17,American,USA,American/USA,6-8,230.0,10.0,3,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_kermit_washington,1970-01-01 00:00:00.000001973,1970-01-01 00:00:00.000001987,N,Y,Y,1973,1,5,N
78497,Jerry,West,Jerry West,"West, Jerry",J. West,jerry-west,1938-05-28,West Virginia,USA,West Virginia/USA,6-3,175.0,14.0,44,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_jerry_west,1970-01-01 00:00:00.000001960,1970-01-01 00:00:00.000001973,N,Y,Y,1960,1,2,Y
78526,Gene,Wiley,Gene Wiley,"Wiley, Gene",G. Wiley,gene-wiley,1937-11-12,Wichita State,USA,Wichita State/USA,6-10,210.0,4.0,12,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_gene_wiley,1970-01-01 00:00:00.000001962,1970-01-01 00:00:00.000001965,N,Y,Y,1962,2,15,N
78532,Jamaal,Wilkes,Jamaal Wilkes,"Wilkes, Jamaal",J. Wilkes,jamaal-wilkes,1953-05-02,UCLA,USA,UCLA/USA,6-6,190.0,12.0,52,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_jamaal_wilkes,1970-01-01 00:00:00.000001974,1970-01-01 00:00:00.000001985,N,Y,Y,1974,1,11,N
78564,Bob,Williams,Bob Williams,"Williams, Bob",B. Williams,bob-williams,1931-05-12,Florida A&M,USA,Florida A&M/USA,6-6,230.0,2.0,33,Forward,Inactive,N,1610612747,Lakers,MNL,lakers,Minneapolis,HISTADD_bob_williams,1970-01-01 00:00:00.000001955,1970-01-01 00:00:00.000001956,N,Y,Y,Undrafted,Undrafted,Undrafted,N
1629140,Johnathan,Williams,Johnathan Williams,"Williams, Johnathan",J. Williams,johnathan-williams,1995-05-22,Gonzaga,USA,Gonzaga/USA,6-9,228.0,3.0,19,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,johnathan_williams,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000002019,Y,Y,Y,Undrafted,Undrafted,Undrafted,N
1897,Metta,World Peace,Metta World Peace,"World Peace, Metta",M. World Peace,metta-world-peace,1979-11-13,St. John's (NY),USA,St. John's (NY)/USA,6-7,260.0,18.0,37,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,metta_world peace,1970-01-01 00:00:00.000001999,1970-01-01 00:00:00.000002016,N,Y,Y,1999,1,16,N
1460,James,Worthy,James Worthy,"Worthy, James",J. Worthy,james-worthy,1961-02-27,North Carolina,USA,North Carolina/USA,6-9,225.0,12.0,42,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,james_worthy,1970-01-01 00:00:00.000001982,1970-01-01 00:00:00.000001993,N,Y,Y,1982,1,1,Y
78630,Wayne,Yates,Wayne Yates,"Yates, Wayne",W. Yates,wayne-yates,1937-11-07,Memphis,USA,Memphis/USA,6-8,235.0,1.0,55,Center,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_wayne_yates,1970-01-01 00:00:00.000001961,1970-01-01 00:00:00.000001961,N,Y,Y,1961,1,5,N
